,Make,Model,Year,Style,Distance,Engine,Fuel_type,Price,km_year,Transmission,km_year_cat,mean_make_price_by_year
25896,Renault,Megane,2010,Universal,200000.0,1500.0,Diesel,5200.0,16666.666666666668,Manual,Medium,5281.601307189542
25897,Audi,A6,1997,Sedan,350000.0,2500.0,Diesel,700.0,14000.0,Manual,Medium,2512.09375
25898,Ford,Focus,2014,Universal,138000.0,1000.0,Petrol,5999.0,17250.0,Manual,Medium,10457.632911392406
25899,Ford,Sierra,1986,Sedan,100000.0,2000.0,Petrol,600.0,2777.777777777778,Manual,Small,750.0
25900,Volkswagen,Polo,2000,Hatchback,111111.0,1400.0,Petrol,1350.0,5050.5,Manual,Small,3084.3490566037735
25901,Ford,Escape,2010,SUV,200000.0,2500.0,Hybrid,9900.0,16666.666666666668,Automatic,Medium,5731.813559322034
25902,Renault,Megane,2015,Universal,165000.0,1500.0,Diesel,6700.0,23571.42857142857,Manual,Medium,9233.55487804878
25903,Nissan,Micra,2004,Sedan,175320.0,1500.0,Diesel,1700.0,9740.0,Manual,Small,3570.5
25904,Opel,Astra,2003,Minivan,260013.0,1600.0,Petrol,2300.0,13684.894736842103,Manual,Medium,3275.6805555555557
25905,Hyundai,Santa FE,2011,Crossover,180651.0,2199.0,Diesel,14855.0,16422.81818181818,Automatic,Medium,10423.761904761905
25906,Chevrolet,Cruze,2018,Universal,24000.0,1600.0,Petrol,8500.0,6000.0,Manual,Small,14985.32
25907,Lexus,GS Series,2006,Sedan,180000.0,3500.0,Hybrid,11000.0,11250.0,Automatic,Medium,8899.478260869566
25908,KIA,Cerato,2004,Hatchback,1111.0,1600.0,Petrol,3800.0,61.72222222222222,Manual,Small,3678.5
25909,BMW,X3,2018,SUV,39000.0,1998.0,Diesel,37000.0,9750.0,Automatic,Small,36515.92537313433
25910,Toyota,Corolla,2008,Sedan,205000.0,1400.0,Diesel,6200.0,14642.857142857143,Manual,Medium,8402.632558139534
25911,Opel,Astra,2010,Sedan,172000.0,1300.0,Diesel,5100.0,14333.333333333334,Manual,Medium,5251.340425531915
25912,Dacia,Logan,2019,Sedan,41000.0,1500.0,Diesel,8990.0,13666.666666666666,Automatic,Medium,10703.565217391304
25913,Nissan,Note,2008,Universal,250000.0,1500.0,Diesel,3800.0,17857.14285714286,Manual,Medium,6211.1
25914,BMW,3 Series,2014,Sedan,143000.0,2000.0,Diesel,17500.0,17875.0,Automatic,Medium,22369.18656716418
25915,Rare,Xsara Picasso,2002,Minivan,172300.0,1800.0,Petrol,3000.0,8615.0,Manual,Small,3699.7311827956987
25916,BMW,5 Series,2007,Sedan,237000.0,2000.0,Diesel,10000.0,15800.0,Automatic,Medium,8997.91304347826
25917,BMW,5 Series,2011,Sedan,147000.0,3000.0,Petrol,20000.0,13363.636363636364,Automatic,Medium,16512.37634408602
25918,Ford,Fiesta,2005,Hatchback,108000.0,1300.0,Petrol,3500.0,6352.941176470588,Manual,Small,3124.675
25919,Dacia,Logan,2008,Sedan,91800.0,1400.0,Petrol,2500.0,6557.142857142857,Manual,Small,2967.1929824561403
25920,Renault,Talisman,2017,Universal,185000.0,1500.0,Diesel,11800.0,37000.0,Automatic,Large,12336.33695652174
25921,Dacia,Duster,2017,SUV,44000.0,1598.0,Metan/Propan,8600.0,8800.0,Manual,Small,8152.789473684211
25922,Skoda,Octavia,2012,Universal,220000.0,1600.0,Diesel,7500.0,22000.0,Manual,Medium,6892.287878787879
25923,Rare,Panda,2010,Hatchback,86000.0,1108.0,Petrol,2999.0,7166.666666666667,Manual,Small,8081.102564102564
25924,Volkswagen,Golf,2010,Universal,200000.0,1400.0,Petrol,7300.0,16666.666666666668,Automatic,Medium,7634.354497354498
25925,Audi,A6,2005,Sedan,141000.0,3000.0,Diesel,6100.0,8294.117647058823,Automatic,Small,6300.25
25926,Audi,A4,2006,Universal,272000.0,1800.0,Metan/Propan,5300.0,17000.0,Automatic,Medium,6802.2027027027025
25927,Audi,A4,2006,Universal,277000.0,1800.0,Metan/Propan,5300.0,17312.5,Automatic,Medium,6802.2027027027025
25928,Mazda,CX-7,2008,Crossover,164000.0,2300.0,Petrol,6600.0,11714.285714285714,Automatic,Medium,6113.27027027027
25929,Rare,Q Series,2017,Hatchback,79500.0,1500.0,Diesel,17000.0,15900.0,Automatic,Medium,25647.14285714286
25930,Mitsubishi,Galant,1999,Sedan,31000.0,2500.0,Petrol,2500.0,1347.8260869565215,Manual,Small,2872.5
25931,Mercedes,CLS Class,2008,Sedan,197000.0,2987.0,Diesel,16500.0,14071.42857142857,Automatic,Medium,9584.293333333333
25932,Skoda,Octavia,2016,Sedan,14000.0,1400.0,Petrol,10600.0,2333.333333333333,Manual,Small,13307.466666666667
25933,Dacia,Logan Mcv,2010,Universal,320000.0,1600.0,Metan/Propan,3000.0,26666.666666666668,Manual,Medium,4575.195652173913
25934,Volkswagen,Sharan,2007,Universal,301500.0,2000.0,Diesel,6500.0,20100.0,Manual,Medium,5707.639455782313
25935,Ford,Escort,2000,Minivan,212684.0,1800.0,Diesel,1050.0,9667.454545454546,Manual,Small,1733.157894736842
25936,Rare,Toledo,1993,Sedan,300000.0,1600.0,Metan/Propan,1100.0,10344.827586206897,Manual,Medium,6805.521739130435
25937,Audi,A8,1996,Sedan,343000.0,3700.0,Petrol,3500.0,13192.307692307691,Automatic,Medium,3887.586956521739
25938,Mercedes,M Class,2007,Crossover,240000.0,3000.0,Diesel,8200.0,16000.0,Automatic,Medium,9078.318965517241
25939,Vaz,2114,2010,Minivan,81000.0,1600.0,Petrol,1550.0,6750.0,Manual,Small,2671.4285714285716
25940,Dacia,Duster,2012,Hatchback,204000.0,1500.0,Diesel,6500.0,20400.0,Manual,Medium,5705.993710691824
25941,Peugeot,206,2004,Hatchback,250000.0,1400.0,Diesel,1500.0,13888.888888888889,Manual,Medium,2660.78125
25942,BMW,3 Series,2012,Sedan,90000.0,2000.0,Petrol,12500.0,9000.0,Automatic,Small,16559.756097560974
25943,Volkswagen,Jetta,2012,Sedan,140000.0,1200.0,Petrol,7500.0,14000.0,Manual,Medium,9214.12987012987
25944,KIA,Sportage,2019,SUV,28000.0,1598.0,Petrol,16200.0,9333.333333333334,Automatic,Small,21537.761904761905
25945,Volkswagen,Golf,2008,Universal,220000.0,1399.0,Petrol,5400.0,15714.285714285714,Automatic,Medium,5636.201219512195
25946,Opel,Zafira,2003,Minivan,261000.0,2000.0,Diesel,2000.0,13736.842105263158,Manual,Medium,3275.6805555555557
25947,Opel,Corsa,1996,Sedan,226685.0,1200.0,Petrol,1000.0,8718.653846153846,Manual,Small,1518.7719298245613
25948,Opel,Astra,1993,Universal,280000.0,1600.0,Petrol,1350.0,9655.172413793103,Manual,Small,2474.8333333333335
25949,Mercedes,E Class,2005,Sedan,20000.0,2000.0,Diesel,2000.0,1176.470588235294,Automatic,Small,6184.598360655737
25950,Rare,C8,2006,Minivan,176000.0,2200.0,Diesel,5500.0,11000.0,Manual,Medium,5889.121621621622
25951,Skoda,Favorit,1992,Hatchback,123000.0,1300.0,Petrol,1250.0,4100.0,Manual,Small,964.5
25952,Mazda,3,2008,Hatchback,226843.0,1600.0,Metan/Propan,4800.0,16203.07142857143,Manual,Medium,6113.27027027027
25953,Skoda,Rapid,2014,Hatchback,528000.0,1198.0,Metan/Propan,5300.0,66000.0,Manual,Large,11356.026548672566
25954,Rare,Cooper,2004,Coupe,270000.0,1400.0,Diesel,3800.0,15000.0,Manual,Medium,4035.8270676691727
25955,BMW,X5,2017,Crossover,34000.0,1986.0,Plug-in Hybrid,39900.0,6800.0,Automatic,Small,33088.20491803279
25956,Hyundai,ix35,2014,SUV,87000.0,2000.0,Petrol,13450.0,10875.0,Automatic,Medium,13682.851851851852
25957,Dacia,Duster,2015,Crossover,150000.0,1200.0,Petrol,7800.0,21428.571428571428,Manual,Medium,6125.613636363636
25958,Hyundai,i30,2013,Universal,190000.0,1400.0,Diesel,7500.0,21111.11111111111,Manual,Medium,10825.976744186046
25959,Ford,Fiesta,2005,Hatchback,243000.0,1400.0,Diesel,3500.0,14294.117647058823,Manual,Medium,3124.675
25960,Opel,Astra,2005,Universal,1111.0,1700.0,Diesel,3750.0,65.3529411764706,Manual,Small,3389.5774647887324
25961,BMW,X5,2004,Crossover,280000.0,3000.0,Metan/Propan,12500.0,15555.555555555557,Automatic,Medium,6565.737588652482
25962,Vaz,2115,2008,Sedan,101000.0,1600.0,Petrol,2000.0,7214.285714285715,Manual,Small,2543.516129032258
25963,Hyundai,Santa FE,2013,Crossover,157000.0,2200.0,Diesel,17500.0,17444.444444444445,Automatic,Medium,10825.976744186046
25964,Volkswagen,Caddy,2006,Minivan,212000.0,200.0,Metan/Propan,4200.0,13250.0,Manual,Medium,5334.830687830688
25965,Audi,A4,2010,Sedan,200000.0,2000.0,Petrol,9000.0,16666.666666666668,Automatic,Medium,12629.09589041096
25966,Hyundai,Accent,2006,Sedan,320000.0,1500.0,Diesel,3500.0,20000.0,Manual,Medium,5590.166666666667
25967,Ford,Escort,1990,Hatchback,230000.0,1600.0,Petrol,7000.0,7187.5,Manual,Small,2220.0
25968,Mercedes,C Class,1995,Sedan,315000.0,2200.0,Diesel,1800.0,11666.666666666666,Manual,Medium,3637.472972972973
25969,Volvo,400 Series,1993,Hatchback,260000.0,1600.0,Petrol,25000.0,8965.51724137931,Manual,Small,5830.0
25970,Mitsubishi,Colt,2011,Coupe,98000.0,1300.0,Petrol,4750.0,8909.09090909091,Automatic,Small,12036.0
25971,Audi,A6,1995,Universal,385000.0,2000.0,Petrol,2400.0,14259.25925925926,Manual,Medium,2464.7567567567567
25972,Rare,500,2008,Coupe,99000.0,1400.0,Petrol,4300.0,7071.428571428572,Manual,Small,5922.762376237623
25973,Peugeot,107,2012,Coupe,151000.0,1000.0,Petrol,4300.0,15100.0,Automatic,Medium,7439.705882352941
25974,Toyota,Avensis,2012,Sedan,126000.0,1800.0,Petrol,11700.0,12600.0,Automatic,Medium,11025.98947368421
25975,Nissan,Maxima,1992,Sedan,282300.0,2965.0,Petrol,1800.0,9410.0,Manual,Small,1658.764705882353
25976,Renault,Megane,2015,Minivan,140000.0,1500.0,Diesel,7900.0,20000.0,Manual,Medium,9233.55487804878
25977,Rare,Berlingo,2009,Combi,230000.0,1400.0,Metan/Propan,3400.0,17692.30769230769,Manual,Medium,7006.871559633028
25978,Renault,Kadjar,2016,Crossover,169000.0,1500.0,Diesel,12199.0,28166.666666666668,Automatic,Medium,11394.831275720164
25979,Volkswagen,Golf,2010,Hatchback,168500.0,1400.0,Petrol,6200.0,14041.666666666666,Manual,Medium,7634.354497354498
25980,Volkswagen,Golf,2010,Universal,203500.0,1600.0,Diesel,8200.0,16958.333333333332,Manual,Medium,7634.354497354498
25981,Toyota,Camry,2007,Sedan,109600.0,2400.0,Metan/Propan,7600.0,7306.666666666667,Automatic,Small,6360.069958847736
25983,Volkswagen,Passat,1989,Sedan,419009.0,1800.0,Metan/Propan,1500.0,12697.242424242424,Manual,Medium,1018.7
25984,Renault,Scenic,2004,Universal,177500.0,1500.0,Diesel,2850.0,9861.111111111111,Manual,Small,2763.008547008547
25985,Rare,Ibiza,2011,Hatchback,98000.0,1200.0,Diesel,4650.0,8909.09090909091,Manual,Small,9787.630952380952
25986,Renault,Scenic,2013,Microvan,240000.0,1500.0,Diesel,6200.0,26666.666666666668,Automatic,Medium,7010.775280898876
25987,Volkswagen,Golf,2006,Universal,185000.0,2000.0,Metan/Propan,4449.0,11562.5,Manual,Medium,5334.830687830688
25988,Opel,Ampera,2012,Coupe,127700.0,1398.0,Plug-in Hybrid,10899.0,12770.0,Automatic,Medium,6791.628099173554
25989,Opel,Vectra,1993,Sedan,11111.0,1600.0,Petrol,15500.0,383.13793103448273,Manual,Small,2474.8333333333335
25990,Toyota,Auris,2011,Hatchback,200000.0,1400.0,Diesel,6300.0,18181.81818181818,Manual,Medium,9083.448087431694
25991,Nissan,Qashqai,2017,Hatchback,97000.0,1500.0,Diesel,14000.0,19400.0,Manual,Medium,14149.3
25992,Rare,159,2007,Universal,233000.0,1925.0,Diesel,3000.0,15533.333333333334,Manual,Medium,5635.166666666667
25993,Rare,Saxo,1999,Crossover,55668.0,1100.0,Petrol,650.0,2420.3478260869565,Manual,Small,2619.128205128205
25994,Opel,Vectra,1989,Sedan,323111.0,2000.0,Petrol,10000.0,9791.242424242424,Manual,Small,1977.2727272727273
25995,Ford,Mondeo,2006,Universal,240000.0,2000.0,Diesel,4500.0,15000.0,Manual,Medium,3460.7837837837837
25996,BMW,5 Series,2001,Sedan,325000.0,2500.0,Petrol,6200.0,15476.190476190475,Automatic,Medium,6370.59793814433
25997,Audi,80,1984,Sedan,200000.0,1600.0,Diesel,1000.0,5263.1578947368425,Manual,Small,1020.0
25998,KIA,Ceed,2007,Universal,259812.0,1596.0,Diesel,4700.0,17320.8,Manual,Medium,5316.592592592592
25999,Toyota,Avensis,2014,Universal,133000.0,2000.0,Diesel,9000.0,16625.0,Manual,Medium,11659.633802816901
26000,BMW,X3,2014,Crossover,195000.0,2000.0,Diesel,21000.0,24375.0,Automatic,Medium,22369.18656716418
26001,Opel,Astra,1994,Universal,200000.0,1800.0,Petrol,1150.0,7142.857142857143,Manual,Small,1220.6279069767443
26002,BMW,5 Series,2002,Sedan,350000.0,3000.0,Diesel,3000.0,17500.0,Automatic,Medium,5073.0
26003,Renault,Kangoo,2000,Minivan,100000.0,1900.0,Diesel,2500.0,4545.454545454545,Manual,Small,4445.363636363636
26004,Mercedes,Series (W124),1985,Universal,269568.0,250.0,Diesel,3800.0,7285.621621621622,Manual,Small,2455.4444444444443
26005,Renault,Talisman,2016,Sedan,150000.0,1500.0,Diesel,13200.0,25000.0,Automatic,Medium,11394.831275720164
26006,KIA,Carnival,2020,Minivan,13000.0,2151.0,Diesel,34499.0,6500.0,Automatic,Small,31683.575757575756
26007,KIA,Altele,2021,Sedan,300.0,2497.0,Petrol,35599.0,300.0,Automatic,Small,27867.5625
26008,Hyundai,Altele,2019,SUV,54000.0,2199.0,Diesel,32499.0,18000.0,Automatic,Medium,25721.0
26009,Hyundai,Altele,2018,SUV,41000.0,2199.0,Diesel,33599.0,10250.0,Automatic,Medium,20670.709677419356
26010,KIA,Altele,2019,SUV,30000.0,2959.0,Diesel,43499.0,10000.0,Automatic,Small,21537.761904761905
26011,Hyundai,Santa FE,2019,SUV,30000.0,1995.0,Diesel,26499.0,10000.0,Automatic,Small,25721.0
26012,KIA,Sorento,2018,SUV,103000.0,1995.0,Diesel,20699.0,25750.0,Automatic,Medium,30805.777777777777
26013,Hyundai,Santa FE,2018,SUV,122000.0,1995.0,Diesel,23099.0,30500.0,Automatic,Large,20670.709677419356
26014,Hyundai,Santa FE,2015,SUV,150000.0,1995.0,Diesel,16999.0,21428.571428571428,Automatic,Medium,15024.877777777778
26015,Hyundai,Tucson,2018,Crossover,78000.0,1995.0,Diesel,19699.0,19500.0,Automatic,Medium,20670.709677419356
26016,KIA,Carnival,2018,Minivan,111000.0,2199.0,Diesel,21699.0,27750.0,Automatic,Medium,30805.777777777777
26017,KIA,Sorento,2015,SUV,172000.0,1995.0,Diesel,16499.0,24571.42857142857,Automatic,Medium,13741.525
26018,Hyundai,Sonata,2015,Sedan,102000.0,1999.0,Hybrid,12699.0,14571.42857142857,Automatic,Medium,15024.877777777778
26019,KIA,Sorento,2016,SUV,164000.0,1995.0,Diesel,17399.0,27333.33333333333,Automatic,Medium,15107.488372093023
26020,Dacia,Lodgy,2012,Universal,129000.0,1500.0,Diesel,5999.0,12900.0,Manual,Medium,5705.993710691824
26021,Hyundai,Tucson,2015,Crossover,142000.0,1685.0,Diesel,13899.0,20285.714285714286,Automatic,Medium,15024.877777777778
26022,Hyundai,Sonata,2015,Sedan,202000.0,1999.0,Metan/Propan,10599.0,28857.14285714286,Automatic,Medium,15024.877777777778
26023,Toyota,Auris,2014,Universal,267000.0,1799.0,Hybrid,10500.0,33375.0,Automatic,Large,11659.633802816901
26025,Renault,Grand Scenic,2012,Universal,191000.0,1500.0,Diesel,6800.0,19100.0,Automatic,Medium,6612.572916666667
26026,Mercedes,Vito,2004,Microvan,487789.0,200.0,Diesel,6000.0,27099.38888888889,Manual,Medium,5684.621428571429
26027,Mercedes,190,1985,Sedan,300000.0,2000.0,Petrol,1500.0,8108.108108108108,Manual,Small,2455.4444444444443
26028,Peugeot,2008,2018,Crossover,84000.0,1199.0,Petrol,12500.0,21000.0,Automatic,Medium,17415.454545454544
26029,Volkswagen,Golf,2013,Hatchback,97000.0,2000.0,Diesel,14500.0,10777.777777777776,Automatic,Medium,9820.495192307691
26030,Mitsubishi,Montero Sport,2013,SUV,87000.0,2500.0,Diesel,7250.0,9666.666666666666,Automatic,Small,12039.96875
26031,Hyundai,Santa FE,2011,Crossover,15000.0,2200.0,Diesel,13612.0,1363.6363636363635,Manual,Small,10423.761904761905
26032,Rare,Ibiza,2013,Universal,157235.0,1199.0,Diesel,5100.0,17470.555555555555,Manual,Medium,16518.577981651375
26033,BMW,3 Series,2003,Sedan,111000.0,2000.0,Diesel,3200.0,5842.105263157895,Manual,Small,5656.783505154639
26034,Volkswagen,Passat,2009,Sedan,156000.0,2000.0,Petrol,3600.0,12000.0,Manual,Medium,6867.01030927835
26035,Dacia,Duster,2011,SUV,87000.0,1500.0,Diesel,4800.0,7909.090909090909,Manual,Small,5570.698275862069
26036,Dacia,Lodgy,2013,Universal,125000.0,1600.0,Petrol,4150.0,13888.888888888889,Manual,Medium,6052.5703125
26037,BMW,X5,2002,SUV,236000.0,3000.0,Metan/Propan,5300.0,11800.0,Automatic,Medium,5073.0
26038,Honda,Accord,2005,Sedan,156000.0,2400.0,Petrol,3700.0,9176.470588235294,Automatic,Small,5414.114285714286
26039,Rare,Punto,2014,Hatchback,45000.0,1400.0,Petrol,2900.0,5625.0,Manual,Small,22787.020408163266
26040,Volkswagen,Golf,2002,Universal,223000.0,1900.0,Diesel,2700.0,11150.0,Manual,Medium,4299.634615384615
26041,Audi,A4,2006,Sedan,189000.0,2000.0,Petrol,4100.0,11812.5,Automatic,Medium,6802.2027027027025
26042,Opel,Corsa,2001,Hatchback,170000.0,1200.0,Metan/Propan,2900.0,8095.238095238095,Automatic,Small,2455.125
26043,Opel,Corsa,2001,Hatchback,165000.0,1200.0,Metan/Propan,3700.0,7857.142857142857,Automatic,Small,2455.125
26044,Renault,Espace,2006,Minivan,123000.0,2200.0,Diesel,2600.0,7687.5,Manual,Small,3000.4754098360654
26045,Nissan,Qashqai,2012,Crossover,85000.0,1600.0,Petrol,5100.0,8500.0,Manual,Small,8748.095238095239
26046,Rare,Vitara,2016,SUV,45000.0,2000.0,Petrol,7900.0,7500.0,Manual,Small,22769.699029126212
26047,Mercedes,E Class,2006,Sedan,230000.0,2200.0,Diesel,5800.0,14375.0,Automatic,Medium,8511.984732824427
26048,Rare,Sirion,2006,Hatchback,111200.0,1300.0,Petrol,2200.0,6950.0,Manual,Small,5889.121621621622
26049,BMW,X5,2011,SUV,223000.0,3000.0,Petrol,10200.0,20272.727272727272,Automatic,Medium,16512.37634408602
26050,Toyota,Corolla,2006,Hatchback,125000.0,1600.0,Petrol,3300.0,7812.5,Manual,Small,6242.043689320389
26051,Ford,Fusion,2004,Hatchback,123000.0,1400.0,Diesel,2100.0,6833.333333333333,Manual,Small,2915.720930232558
26052,Rare,Fortwo,2006,Hatchback,135000.0,900.0,Petrol,1350.0,8437.5,Automatic,Small,5889.121621621622
26053,Skoda,Fabia,2008,Universal,132000.0,1400.0,Diesel,2600.0,9428.57142857143,Manual,Small,5855.696629213483
26054,Toyota,Corolla,2016,Sedan,12000.0,1400.0,Petrol,6200.0,2000.0,Manual,Small,14721.158536585366
26055,Rare,Countryman,2013,Crossover,152000.0,2000.0,Diesel,13000.0,16888.88888888889,Automatic,Medium,16518.577981651375
26056,Audi,A3,2014,Hatchback,169000.0,1400.0,Petrol,12600.0,21125.0,Automatic,Medium,18451.20895522388
26057,Mazda,6,2003,Universal,322000.0,1999.0,Petrol,4500.0,16947.36842105263,Automatic,Medium,3217.45
26058,Volkswagen,Passat,2013,Sedan,200000.0,1600.0,Diesel,11900.0,22222.222222222223,Automatic,Medium,9820.495192307691
26059,Rare,Justy,1991,Hatchback,110567.0,1190.0,Petrol,750.0,3566.6774193548385,Manual,Small,2943.75
26060,Volkswagen,Golf,1993,Hatchback,260000.0,1390.0,Metan/Propan,1700.0,8965.51724137931,Manual,Small,2405.222222222222
26061,Renault,Clio,2007,Coupe,170371.0,1394.0,Petrol,1000.0,11358.066666666668,Manual,Medium,3244.1875
26062,Volkswagen,Caddy,2011,Universal,143000.0,1200.0,Petrol,6500.0,13000.0,Manual,Medium,8706.567765567766
26063,Vaz,2107,1991,Sedan,7777.0,1500.0,Petrol,700.0,250.8709677419355,Manual,Small,3894.0
26064,Renault,Twingo,2013,Hatchback,138000.0,1200.0,Petrol,4300.0,15333.333333333334,Manual,Medium,7010.775280898876
26065,Vaz,2115,2007,Sedan,213624.0,1500.0,Petrol,1250.0,14241.6,Manual,Medium,2850.0
26066,Skoda,Fabia,2011,Universal,200630.0,1200.0,Diesel,4400.0,18239.090909090908,Manual,Medium,6472.142857142857
26067,Volkswagen,Passat,2005,Universal,195000.0,1800.0,Petrol,4700.0,11470.588235294115,Automatic,Medium,5110.029940119761
26068,Nissan,Primera,2001,Sedan,242000.0,2000.0,Metan/Propan,2650.0,11523.809523809525,Manual,Medium,5685.642857142857
26069,Dacia,Logan,2009,Universal,445000.0,1600.0,Metan/Propan,3600.0,34230.769230769234,Manual,Large,3540.9193548387098
26070,Volkswagen,Tiguan,2013,Crossover,102000.0,1984.0,Petrol,13300.0,11333.333333333334,Automatic,Medium,9820.495192307691
26071,KIA,Sportage,2011,Crossover,205500.0,2000.0,Diesel,11700.0,18681.81818181818,Manual,Medium,9840.485714285714
26072,Honda,CR-V,2013,SUV,200000.0,2199.0,Diesel,15000.0,22222.222222222223,Manual,Medium,16237.4375
26073,Toyota,Auris,2015,Hatchback,126330.0,1800.0,Hybrid,12500.0,18047.14285714286,Automatic,Medium,12609.263414634146
26074,Volkswagen,Passat,2009,Universal,168000.0,1400.0,Metan/Propan,6200.0,12923.076923076924,Manual,Medium,6867.01030927835
26075,Chevrolet,Kalos,2005,Hatchback,182000.0,1200.0,Petrol,1999.0,10705.882352941177,Manual,Medium,2322.1111111111113
26076,Mercedes,S Class,2007,Sedan,360000.0,3000.0,Diesel,13999.0,24000.0,Automatic,Medium,9078.318965517241
26077,Rare,Grand Voyager,2009,Minivan,267500.0,2800.0,Diesel,7500.0,20576.92307692308,Automatic,Medium,7006.871559633028
26078,Mitsubishi,Galant,1991,Sedan,309956.0,1800.0,Petrol,2000.0,9998.58064516129,Manual,Small,2710.8888888888887
26079,Nissan,Qashqai+2,2010,Crossover,170000.0,1500.0,Diesel,10200.0,14166.666666666666,Manual,Medium,7774.53488372093
26080,Ford,Escape,2013,SUV,200000.0,1600.0,Petrol,10900.0,22222.222222222223,Automatic,Medium,9519.853211009175
26081,Vaz,2121niva,2006,SUV,173555.0,1690.0,Metan/Propan,1950.0,10847.1875,Manual,Medium,3133.722222222222
26082,Rare,Range Rover Sport,2014,SUV,36000.0,3000.0,Petrol,29900.0,4500.0,Automatic,Small,22787.020408163266
26083,Dacia,Lodgy,2012,Universal,150000.0,1461.0,Diesel,4500.0,15000.0,Manual,Medium,5705.993710691824
26084,Hyundai,Getz,2004,Hatchback,215000.0,1100.0,Petrol,2490.0,11944.444444444443,Manual,Medium,3032.317073170732
26085,Dacia,Logan,2005,Sedan,200000.0,1500.0,Metan/Propan,2100.0,11764.70588235294,Manual,Medium,2409.457142857143
26086,Opel,Zafira,2004,Minivan,87000.0,1600.0,Metan/Propan,1000.0,4833.333333333333,Manual,Small,3162.0581395348836
26087,BMW,5 Series,2006,Sedan,216000.0,3000.0,Diesel,1100.0,13500.0,Manual,Medium,7998.085106382979
26088,Mercedes,E Class,2014,Sedan,130000.0,2500.0,Hybrid,20200.0,16250.0,Automatic,Medium,20352.72972972973
26089,Hyundai,Santa FE,2006,Crossover,178659.0,2200.0,Diesel,9500.0,11166.1875,Automatic,Medium,5590.166666666667
26090,Opel,Astra,1997,Universal,290000.0,1400.0,Petrol,1300.0,11600.0,Manual,Medium,1578.0
26091,Mercedes,E Class,2009,Sedan,280000.0,2143.0,Diesel,12000.0,21538.46153846154,Automatic,Medium,10871.91011235955
